,tweet_id,sentiment,tweet
8965,1.24E+18,1,  prayersforcoronafreeworld prayers for corona free world the power of prayer is multiplied when we pray together let 
8966,1.24E+18,1,  stay indoors stay safe do some good for yourself and the society let s fight corona virus together jantacurfewmarc 
8967,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the suprem 
8968,1.24E+18,1,this is wagon wheel against australia didn t play a single cover drive during his 241 at sydney india need such commitment from all our indians to make ind corona free as soon as possible yes we indians can jantacurfew covid2019india 
8969,1.24E+18,0,  dera sacha sauda followers will do everything possible to stop the corona virus from spreading we praying for the peop 
8970,1.24E+18,1,  prayersforcoronafreeworld corona is that virus which is spreading fastly in direct contact of infected people so it s our 
8971,1.24E+18,1,  wesuppo jantacurfew definitely this big step is gonna bring a big positive change to diminish the effect of corona 
8972,1.24E+18,0,  desicowproductspreventcorona without eating anything take gau mutra along with water it will boost your immunity to figh 
8973,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
8974,1.24E+18,0,corona comes from quran so then hindus be afraid be very afraid 
8975,1.24E+18,1,every time we endure something difficult or agonizing just remember how strong we are the stronger we are the more we get to face which will make you much stronger have faith soulrecitals sreepriyawrites soulrecitals sreepriya mymorningmantra corona fightcorona 
8976,1.24E+18,1,  finally china apologizes to family of doctor li wenliang who died of covid 19 after warning about it but whn he was alive com 
8977,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
8978,1.24E+18,0,  amid the dismal corona updates here s a bit of old news that resurfaced due 2 nirbhayaverdict being carried out and it 
8979,1.24E+18,1,  prayersforcoronafreeworld stay safe stay home it s not curfew it s care for you 
8980,1.24E+18,1,  just loved this statement from the aiims doctor this virus corona virus has a very big ego he will not come 
8981,1.24E+18,1, bro corona virus is old virus it s has spread in 2013 2014 as well this is noval covid 19 stay safe and follow authorities instructions 
8982,1.24E+18,0,  proud of you ak this is needed on a national level daily wage earners are the worst hit 
8983,1.24E+18,0,  amid the dismal corona updates here s a bit of old news that resurfaced due 2 nirbhayaverdict being carried out and it 
8984,1.24E+18,0,  poor hygiene conditions at corona isolation quarantine ward in vizag ap wrong priorities lack of seriousness from go 
8985,1.24E+18,1,  prayersforcoronafreeworld as u all know corona virus spreading fastly in direct contact of infected person so we sho 
8986,1.24E+18,1,  pm calls janatacurfew preparation for challenges ahead timing of covid19 virus couldn t have been better for the 
8987,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supre 
8988,1.24E+18,0, respected sir i am yogesh student of 9th now i am afraid of corona virus and also confuse with my study plz give mi proper direction for future plan of gujarat secondary schools
8989,1.24E+18,0,  whocansave the world sat bhakti cures diseases like aids or cancer by the way to avoid the corona virus satbhakti 
8990,1.24E+18,0,  taking desi gomutra daily before consuming food items in morning helps redu 
8991,1.24E+18,0,  a humble request by the dss followers let s try to destroy the corona virus together pray to god for all those who hav 
8992,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
8993,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the suprem 
8994,1.24E+18,0,  pls note carefully tomorrow moon conjuncts mercury in shatbhisha nakshatra of divine healing following our honourable pm 
8995,1.24E+18,1,  whocansave the world lordkabir who give us full security from physical and natural disasters and make us safe from suf 
8996,1.24E+18,1, whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme god kabir saheb after taking initiation from a complete saint saint rampal ji maharaj 
8997,1.24E+18,0,one of the sharpest videos presented with the patented clarity and pragmatism of our israeli friends we should share in tamizh 
8998,1.24E+18,0,  money spent on son daughter marriage by mukesh ambani 1000 cr reddys 700 cr subroto roy 550 cr laxm 
8999,1.24E+18,0, sir when ever one is abiding the law a foreign liquor shop was challenged the law on the outbreak of corona 
9000,1.24E+18,0,  tn politicians are playing di y politics in coronavirusoutbreak for god sake don t misguide people if you don t shut 
9001,1.24E+18,1,  13 out of 15 corona positives of an italian group including 1 indian guide shifted from itbp quarantine facility new 
9002,1.24E+18,1,  prayersforcoronafreeworld prayers for corona free world the power of prayer is multiplied when we pray together let 
9003,1.24E+18,1,  just loved this statement from the aiims doctor this virus corona virus has a very big ego he will not come 
9004,1.24E+18,0,  you thought indians were being stupid about corona the italians launched a hug a chinese campaign to fight muh ra 
9005,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9006,1.24E+18,0,  
9007,1.24E+18,0,let us all unite and pray for the well being and protection of entire mankind against corona virus prayersforcoronafreeworld 
9008,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9009,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9010,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9011,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the suprem 
9012,1.24E+18,0,  komeshacorona stayathome gujaratfightscovid19 corona jantacurfewmarch22 jantacurfew all of you follow the in 
9013,1.24E+18,0,people of world will never forgive china for unleashing chinavirus on us 
9014,1.24E+18,0,  guys i came from canada singapore london etc because i can t survive there during corona now let me spread rumors abou 
9015,1.24E+18,1, very good experience cm and team thanks for taking care us very good steps taking control to corona in bangalore 
9016,1.24E+18,0,  money spent on son daughter marriage by mukesh ambani 1000 cr reddys 700 cr subroto roy 550 cr laxm 
9017,1.24E+18,1, whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must know the supreme god must watch sadhna tv7 30pm 
9018,1.24E+18,1,  i did almost everything right worked at home saw one friend in the last 10 days had a beer for an hour outside a pub ei 
9019,1.24E+18,1,  shaheen bagh lady saying corona comes from quran more serious diseases will come but will not affect them oh yeah just h 
9020,1.24E+18,1,everyone should do prayersforcoronafreeworld bcoz what more can we do other than prayer think once for the whole world that is suffering from the corona virus so justpray for the well being of the mankind st ji 
9021,1.24E+18,1,  i did almost everything right worked at home saw one friend in the last 10 days had a beer for an hour outside a pub ei 
9022,1.24E+18,0,  taking desi gomutra daily before consuming food items in morning helps redu 
9023,1.24E+18,1,  whocansave the world whocansave the world lordkabir who give us full security from physical and natural disasters an 
9024,1.24E+18,0, don t worry man that corona quick black swan moment was devastating i know your probability went wrong not ur fault surely if there was no corona there would be no 4000 price reach
9025,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme go 
9026,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9027,1.24E+18,0,  what did u discuss with fm recently on pmc depositors why fu her 3 months extension put by rbi sha 
9028,1.24E+18,0,  corona restrictions causing terrible financial stress to poor following decisions taken to provide them relief 1 rs 
9029,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9030,1.24E+18,0,  if pm believed official numbers on corona he wouldnt have drawn a world war ii analogy says renowned expe  dr ramanan laxmi 
9031,1.24E+18,1,  whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must kno 
9032,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9033,1.24E+18,0,  dear pls appreciate upon ur request has enabled work from home option for 95 of its employee s ou 
9034,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9035,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9036,1.24E+18,0,  we call upon the entire nation to observe jantacurfew on 22nd march from 7 am to 9 pm let s unite in the fight against co 
9037,1.24E+18,1,  whocansave the world lordkabir who give us full security from physical and natural disasters and make us safe from sufferin 
9038,1.24E+18,0, hope athletes do not pop pills flunk test say they took anti corona virus meds 
9039,1.24E+18,1,  whocansave the world lordkabir who give us full security from physical and natural disasters and make us safe from suf 
9040,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9041,1.24E+18,0,  you thought indians were being stupid about corona the italians launched a hug a chinese campaign to fight muh ra 
9042,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9043,1.24E+18,0,  mamta banerjee refuses to look beyond petty politics in this hour of grave national crisis somebody should educate th 
9044,1.24E+18,1,  in addition 3 lunch and dinner will be served free to each and every person at all delhi govt night shelters 4 fo 
9045,1.24E+18,1,live janata curfew janata curfew break free live corona updates prime9 news 
9046,1.24E+18,0,  mecca madina known as house of allah is locked down due to corona virus outbreak while here in india puncturewa 
9047,1.24E+18,1, whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must know the supreme god must watch sadhna tv7 30pm 
9048,1.24E+18,1,  for big films like sooraraipottru and master ww box office is a major value addition and with the current onset of co 
9049,1.24E+18,1,  talks of social distancing amp jantacurfew his pa y organises netagettogether couldn t this have waited lov 
9050,1.24E+18,1,  whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must 
9051,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9052,1.24E+18,0,  we call upon the entire nation to observe jantacurfew on 22nd march from 7 am to 9 pm let s unite in the fight against co 
9053,1.24E+18,1,  whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must 
9054,1.24E+18,1,  whocansave the world lordkabir who give us full security from physical and natural disasters and make us safe from suf 
9055,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9056,1.24E+18,0,at a meet of all non humans how to convince man that not to kill them for meat fur bone antler tusk etc was discussed none of them had any clue a faint freaky voice broke the silence amp said let me be given the task everyone looked at him amp said corona can you 
9057,1.24E+18,0,  desicowproductspreventcorona to protect yourself in a situation like corona buy and use deshi cow product 
9058,1.24E+18,1,  chinese community members in chinatown kolkata are wearing this t shi  because of a few racist bengalis who love to 
9059,1.24E+18,0,  wake up call from global investor and author ruchir sharma global recession is built into corona crisis could get wo 
9060,1.24E+18,0, desicowproductspreventcorona to protect yourself in a situation like corona buy and use deshi cow products at an affordable price 
9061,1.24E+18,0,  the police themselves might not know it but public like me look upto the police and i request them not to do this sampoornes 
9062,1.24E+18,1, bewkoof wo gawaar intni angrezi nahi samajte urdu mai bolo u shall be responsible even if one protester found positive of corona shame on u n shaheen bagh
9063,1.24E+18,1,  as a citizen i fully endorse janata curfew appeal of pm modi and will observe the same as parent of a young doctor o 
9064,1.24E+18,0,  bodhidharman returns na eyes sooraraipottru corona coronaindia china chinavirus staysafesta 
9065,1.24E+18,1,  the young actors have something to say its time to be zyada savdhan and do corona ka punchnama indiafightscorona 
9066,1.24E+18,0,  friends let s contribute to india s fight against corona by following what pm sh ji had advised jantacu 
9067,1.24E+18,0,  telangana cm express solidarity and stand behind pm and other health workers who work to address the corona pandemic 
9068,1.24E+18,0,  money spent on son daughter marriage by mukesh ambani 1000 cr reddys 700 cr subroto roy 550 cr laxm 
9069,1.24E+18,0,  what did u discuss with fm sitharaman recently on pmc depositors why fu her 3 months extension put by rb 
9070,1.24E+18,0,  shameontwitterindia for removing india s biggest superstar s video message about corona rajinivoiceforgoo 
9071,1.24E+18,0, suppo juntacurfew requesting our h nble pm mr narendra modi to give a name of all doctors nursing staff police army govt officials cleaning staff we shd know them with a name of corona senani they are fighting against corona 
9072,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9073,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9074,1.24E+18,0,  wasting water pains terrible preparation is pathetic as usual odisha
9075,1.24E+18,1,govt clears coronavirus tests for more guidelines to rope in private labs via 
9076,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme g 
9077,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9078,1.24E+18,0,  yes suppo  this janata curfew and today the dera followe 
9079,1.24E+18,1, whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme god kabir saheb after taking initiation from a complete saint saint rampal ji maharaj must watch sadhna tv 7 30pm 
9080,1.24E+18,0,  money spent on son daughter marriage by mukesh ambani 1000 cr reddys 700 cr subroto roy 550 cr laxm 
9081,1.24E+18,0,  amid the dismal corona updates here s a bit of old news that resurfaced due 2 nirbhayaverdict being carried out and it 
9082,1.24E+18,0,corona snapshot simplified in graphical representation 
9083,1.24E+18,0,  you thought indians were being stupid about corona the italians launched a hug a chinese campaign to fight muh ra 
9084,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme g 
9085,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9086,1.24E+18,0,heights of stupidity should we make him work in hospitals for corona patients 
9087,1.24E+18,0,  tatas amp birlas must manufacture ventilators on war footing it can be done stadiums should be kept aside as shelters with 50 
9088,1.24E+18,0,  we are not beggars nor have we asked loan money like your fav imran read below how india hel 
9089,1.24E+18,1,  wesuppo jantacurfew corona virus is spread by touching infected people to help prevent the spread of the virus fo 
9090,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9091,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9092,1.24E+18,0,  share markets cinema collections and world cinema gurinchi matladukune whatsapp groups lo ludo king monopoly online multiplaye 
9093,1.24E+18,1,  whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must k 
9094,1.24E+18,0,funny but a very serious msg 
9095,1.24E+18,0,  afghan government must sta  corona virus patient profiling and follow up who they could have possibly infected that 
9096,1.24E+18,1,  i honestly don t understand why should people rely on the big hea s of the wealthy amp expect donations demand universa 
9097,1.24E+18,1, whocansave the world lordkabir who give us full security from physical and natural disasters and make us safe from sufferings sajda karu khudai nu alam vada kabir no corona no disease because lord kabir always with us must watch on sadhan tv 7 30pm
9098,1.24E+18,0,  the armed forces paramilitary forces police doctors paramedics and other essential services are working round the clo 
9099,1.24E+18,0,  mecca madina known as house of allah is locked down due to corona virus outbreak while here in india puncturewa 
9100,1.24E+18,1,  sir in india we hv adopted better measures to counter corona drink cow urine clap clap clap 
9101,1.24E+18,0,  wake up call from global investor and author ruchir sharma global recession is built into corona crisis could get wo 
9102,1.24E+18,0,  dear i reached kolkata today morning from bkk now feeling heavy br 
9103,1.24E+18,1, janatacurfew thanks to all indians who are suppo ing janata curfew as requested by our honourable prime minister sri narendra modi sir we all sure that we end this bloody corona virus
9104,1.24E+18,0,  the armed forces paramilitary forces police doctors paramedics and other essential services are working round the clo 
9105,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9106,1.24E+18,1, whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme god kabir saheb after taking initiation from a complete saint saint rampal ji maharaj 
9107,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9108,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the suprem 
9109,1.24E+18,0,  prayersforcoronafreeworld janta curfew let us fullfill our moral responsibility by spo ing the janta curfew an 
9110,1.24E+18,0,  amid the dismal corona updates here s a bit of old news that resurfaced due 2 nirbhayaverdict being carried out and it 
9111,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9112,1.24E+18,0,  tulsi has been recommended as the number one herb against viral attacks fever and respiratory diseases one can put some l 
9113,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9114,1.24E+18,0,  telangana cm express solidarity and stand behind pm and other health workers who work to address the corona pandemic 
9115,1.24E+18,1,  novel corona is the most secular and non racist virus it does not differentiate religion race countries and communities 
9116,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9117,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the suprem 
9118,1.24E+18,0,  the armed forces paramilitary forces police doctors paramedics and other essential services are working round the clo 
9119,1.24E+18,0,  friends let s contribute to india s fight against corona by following what pm sh ji had advised jantacu 
9120,1.24E+18,0,  all are requested to help amp suppo  government by staying at home this small contribution will help us to fight with 
9121,1.24E+18,1,  this is a corona patient he was a delivery boy his lungs are damaged please don t take corona lightly social dist 
9122,1.24E+18,0,suppo  it 
9123,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9124,1.24E+18,0,  understand families have to put food on table amp how tough it is but to fight corona india should lock down now we missed b 
9125,1.24E+18,0,  understand families have to put food on table amp how tough it is but to fight corona india should lock down now we missed b 
9126,1.24E+18,0,  if pm believed official numbers on corona he wouldnt have drawn a world war ii analogy says renowned expe  dr ramanan laxmi 
9127,1.24E+18,0,  corona virus india indian population 130 crores if 30 population is infected 42 crore 20 need hospitalisation 8 crore 10 
9128,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9129,1.24E+18,0,  poor hygiene conditions at corona isolation quarantine ward in vizag ap wrong priorities lack of seriousness from go 
9130,1.24E+18,0,  are we foolish corona is coming with prior notice for the day 22nd nautanki amp gimmicks like chanting balcony clapping amp j 
9131,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9132,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9133,1.24E+18,1,  many are saying these projected numbers by ramanan laxminarayan will cause panic i disagree i think him telling us that india 
9134,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9135,1.24E+18,0,  stop living in your la la land amp face hard facts fact is india is leading war against corona airlifting 1444 people fro 
9136,1.24E+18,1,  sayema proud of you am very very positive that will also take a decision in the interest o 
9137,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme go 
9138,1.24E+18,1, we all have to break the chain system of corona virus clean your hand mobile covers key chains door handle shoes purse hanky repeatedly touching things with the hand sanitized them all 
9139,1.24E+18,0,  whocansave the world science has totally failed to save the world from corona virus but when the science ends the spiritu 
9140,1.24E+18,0,let us break the corona virus spread dera sacha sauda volunteers suppo  the janta curfew prayersforcoronafreeworld 
9141,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9142,1.24E+18,0,  prioritise please current battle against corona makes us introspect 20000 crores can provide 15 premier medical institu 
9143,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9144,1.24E+18,1,stay strong we will overcome 22 3 2020 indiabreakingthechain corona
9145,1.24E+18,0,  dear i reached kolkata today morning from bkk now feeling heavy br 
9146,1.24E+18,1,  so took down amp s tweets saying the life of corona virus is around 12 hours glad to see th 
9147,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the suprem 
9148,1.24E+18,0,  proud of you ak this is needed on a national level daily wage earners are the worst hit 
9149,1.24E+18,0,  shameontwitterindia for removing india s biggest superstar s video message about corona rajinivoiceforgoo 
9150,1.24E+18,1,science is not even wo h a penny before god now see that there is no cure for corona virus no one knows how many such diseases can come in human life to avoid this one should follow the constitution of god whocansave the world 
9151,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9152,1.24E+18,0,  mecca madina known as house of allah is locked down due to corona virus outbreak while here in india puncturewa 
9153,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9154,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9155,1.24E+18,0, corona safty 
9156,1.24E+18,0,  the armed forces paramilitary forces police doctors paramedics and other essential services are working round the clo 
9157,1.24E+18,1,  just loved this statement from the aiims doctor this virus corona virus has a very big ego he will not come 
9158,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9159,1.24E+18,0,  let s volunteer covid2019
9160,1.24E+18,1,  whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must k 
9161,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9162,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9163,1.24E+18,0,  janatacurfewmarch22 day is here officially from 7am to 9pm let s stay united let s stay indoors amp be hopeful the f 
9164,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9165,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9166,1.24E+18,0,  money spent on son daughter marriage by mukesh ambani 1000 cr reddys 700 cr subroto roy 550 cr laxm 
9167,1.24E+18,0,  from 1st feb to 19th march i e in 48 days there were 191 corona cases in india but in last 2 days 20th amp 21th mar 131 case 
9168,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9169,1.24E+18,1,  whocansave the world lordkabir who give us full security from physical and natural disasters and make us safe from suf 
9170,1.24E+18,1,  world is facing a tremendous crisis due to the outbreak of corona others are looking for solution in every possible way but t 
9171,1.24E+18,1,  social distancing in times of corona thank you zoom video calling for connecting introve s to extrove s agencylife b 
9172,1.24E+18,1, whocansave the world lordkabir who give us full security from physical and natural disasters and make us safe from sufferings sajda karu khudai nu alam vada kabir no corona no disease because lord kabir always with us 
9173,1.24E+18,1,20 03 20 the international happiness day but now all worlds peoples are still so sad and panic for this corona virus 
9174,1.24E+18,0, stayhomestaysafe jantacurfew india let s help the world to fight against corona 
9175,1.24E+18,1, people in india are irresponsible we can t change our mind is already corrupted we want to see more building around us instead of farming land n trees we can consume powdered chemical milk but can t keep a 
9176,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9177,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9178,1.24E+18,1,  just loved this statement from the aiims doctor this virus corona virus has a very big ego he will not come 
9179,1.24E+18,1,  novel corona is the most secular and non racist virus it does not differentiate religion race countries and communities 
9180,1.24E+18,0,  just like this mommy eagle shielding it s chicks at its home let s do this stayathomechallenge to shield us from coro 
9181,1.24E+18,1, desicowproductspreventcorona desi indian cow is very beneficial to humans as all her products have many benefits which are proving to be very useful in current time as world is fighting against deadly diseases like corona 
9182,1.24E+18,1, recommendation once corona fight is over and done with we will all shift our focus on economy and for that the first step should be stop all free services given by all governments govt will have some additional revenue and i am sure p
9183,1.24E+18,0,  think how a virus managed to change the conversation from humans vs humans to humans for humans in a month agree sm p 
9184,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9185,1.24E+18,1,  6 clean your hands frequently with alcohol based hand rub or soap and water this is the most effective way to prevent the spr 
9186,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme g 
9187,1.24E+18,1,  prayersforcoronafreeworld corona is that virus which is spreading fastly in direct contact of infected people so it s o 
9188,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9189,1.24E+18,0, covid 19india go corona go corona plzzz 
9190,1.24E+18,0,  whocansave the world science has totally failed to save the world from corona virus but when the science ends the spiritu 
9191,1.24E+18,0,  amid the dismal corona updates here s a bit of old news that resurfaced due 2 nirbhayaverdict being carried out and it 
9192,1.24E+18,0,  telangana cm express solidarity and stand behind pm and other health workers who work to address the corona pandemic 
9193,1.24E+18,0, yep funny pa  is not many folks were studying corona virus and now lot of folks will jump on the wagon again not very good 
9194,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9195,1.24E+18,0,  the armed forces paramilitary forces police doctors paramedics and other essential services are working round the clo 
9196,1.24E+18,1,happy janata curfewday lets celebrate 2 weeks stay in home to come out from corona virus as like lord jaganath go 15 days every here akanta bash stay inside room alone to come out from sickness and control avoid his sickness to spread along people those visit him lets follow
9197,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9198,1.24E+18,0,  hope these items are not contaminated with chinesevirus corona covid 19 world has lost trust in any thing chi 
9199,1.24E+18,1,  prayersforcoronafreeworld corona is that virus which is spreading fastly in direct contact of infected people so it s o 
9200,1.24E+18,0,  corona restrictions causing terrible financial stress to poor following decisions taken to provide them relief 1 rs 
9201,1.24E+18,1, whocansave the world lordkabir who give us full security from physical and natural disasters and make us safe from sufferings sajda karu khudai nu alam vada kabir no corona no any other disease because lord kabir always with us 
9202,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9203,1.24E+18,1,  whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must k 
9204,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9205,1.24E+18,0,  i want to see smile on your face even in difficult times tonykakkar coronavirus corona covid19 
9206,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme g 
9207,1.24E+18,1, whocansave the world only true worship of supreme god kabir can cure any incurable disease like corona for detail read the sacred book gyan ganga get free book gyan ganga at home procedure is given below in the image 
9208,1.24E+18,1,  prayersforcoronafreeworld as u all know corona virus spreading fastly in direct contact of infected person so we sho 
9209,1.24E+18,1, whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme god kabir saheb after taking initiation from a complete saint saint rampal ji maharaj must watch sadhna tv 7 30pm ist 
9210,1.24E+18,1,  13 out of 15 corona positives of an italian group including 1 indian guide shifted from itbp quarantine facility new 
9211,1.24E+18,0, after ruling 60 years you kept us poor how can you ask gov to do direct money transfer which your family and pa y looted from decades god s sake congress is not there at the centre now if it was there it would have looted 
9212,1.24E+18,1,janta curfew we stay at home for our health our family health our society health let us safe ourself from corona we are known discipline and patriotism let us demonstarate wbr dr kd saravanan 
9213,1.24E+18,0,  if pm believed official numbers on corona he wouldnt have drawn a world war ii analogy says renowned expe  dr ramanan laxmi 
9214,1.24E+18,0,  prioritise please current battle against corona makes us introspect 20000 crores can provide 15 premier medical institu 
9215,1.24E+18,1,    for cuttest shehnaazgill sending love for all of us btw only flying kiss better these days bcz of corona be safe 
9216,1.24E+18,1,good morning sir i am from agra and come to duty realy very very impressive way which our pm and u will do i am sure we defeated to corona our unity is our strength heads off your effo  pramendra yadav 
9217,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9218,1.24E+18,0,  dear pm ji please announce state emergency for a week from today to fight corona let the aut 
9219,1.24E+18,0, whocansave the world corona virus is vry small in front of god kabir must read sacred book gyan ganga 
9220,1.24E+18,0, respected sir i am yogesh student of 9th now i am afraid of corona virus and also confuse with my study plz give mi proper direction for future plan of gujarat sec
9221,1.24E+18,0,  corona restrictions causing terrible financial stress to poor following decisions taken to provide them relief 1 rs 
9222,1.24E+18,0,  did tell you that dr ramanan laxminarayan is not a doctor he has a phd in economics a director of a us based n 
9223,1.24E+18,0,  prayersforcoronafreeworld let us follow the janta cerfew by staying indoors and pray for the well being of entire mankind t 
9224,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme g 
9225,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9226,1.24E+18,1,  whocansave the world you should know that the treatment of corona is possible only with the true worship of the supreme 
9227,1.24E+18,1,  whocansave the world only true god kabir can save us from all difficulties like corona people from all the world must kno 
